target,sample,sampling_date,city,inhabitants,flow,copies_l,copies_day_inhabitant,pmmov_normalised
SARS CoV-2,w38y23ore,2023-09-18,Orebro,137000,NA,584262.0554362766,170715402.03732958,3.322098586
SARS CoV-2,w38y23stb,2023-09-18,Stockholm-Bromma,375000,NA,757480.900451279,202358497.6192243,1.845066944
SARS CoV-2,w38y23stg,2023-09-18,Stockholm-Grodinge,345000,NA,819661.7318939159,8923621.63766246,2.468573429
SARS CoV-2,w38y23stk,2023-09-18,Stockholm-Kappala,500000,NA,923618.2637160312,229825779.79698744,3.147641344
SARS CoV-2,w38y23ume,2023-09-18,Umea,109000,NA,548507.9499352786,147241675.36794728,2.754076764
SARS CoV-2,w38y23upc,2023-09-18,Uppsala,191000,NA,951735.073895578,264906239.44246393,4.085071477
SARS CoV-2,w38y23vas,2023-09-18,Vasteras,145000,NA,474559.22736182937,173826135.7492516,2.492700062
Influenza A virus,w39y23gav,2023-09-25,Gavle,89000,NA,0,0,0
Influenza A virus,w39y23got,2023-09-25,Goteborg,800000,NA,NA,NA,NA
Influenza A virus,w39y23hel,2023-09-25,Helsingborg,149000,NA,1040.0105226581925,321921.6464128758,0.003137
Influenza A virus,w39y23jon,2023-09-25,Jonkoping,71000,NA,NA,NA,NA
Influenza A virus,w39y23kal,2023-09-25,Kalmar,66000,NA,NA,NA,NA
Influenza A virus,w39y23ksd,2023-09-25,Karlstad,70000,NA,NA,NA,NA
Influenza A virus,w39y23lin,2023-09-25,Linkoping,154000,NA,0,0,0
Influenza A virus,w39y23lul,2023-09-25,Lulea,70000,NA,0,0,0
Influenza A virus,w39y23mal,2023-09-25,Malmo,356000,NA,NA,NA,NA
Influenza A virus,w39y23ohm,2023-09-25,Osthammar,4500,NA,0,0,0
Influenza A virus,w39y23ore,2023-09-25,Orebro,137000,NA,0,0,0
Influenza A virus,w39y23osd,2023-09-25,Ostersund,54000,NA,5444.31044711285,2204945.7310807044,0.035177
Influenza A virus,w39y23stb,2023-09-25,Stockholm-Bromma,375000,NA,0,0,0
Influenza A virus,w39y23stg,2023-09-25,Stockholm-Grodinge,345000,NA,0,0,0
Influenza A virus,w39y23sth,2023-09-25,Stockholm-Henriksdal,875000,NA,NA,NA,NA
Influenza A virus,w39y23stk,2023-09-25,Stockholm-Kappala,500000,NA,0,0,0
Influenza A virus,w39y23ume,2023-09-25,Umea,109000,NA,NA,NA,NA
Influenza A virus,w39y23upc,2023-09-25,Uppsala,191000,NA,NA,NA,NA
Influenza B virus,w39y23gav,2023-09-25,Gavle,89000,NA,0,0,0
Influenza B virus,w39y23got,2023-09-25,Goteborg,800000,NA,0,0,0
Influenza B virus,w39y23hel,2023-09-25,Helsingborg,149000,NA,0,0,0
Influenza B virus,w39y23jon,2023-09-25,Jonkoping,71000,NA,0,0,0
Influenza B virus,w39y23kal,2023-09-25,Kalmar,66000,NA,0,0,0
Influenza B virus,w39y23ksd,2023-09-25,Karlstad,70000,NA,0,0,0
Influenza B virus,w39y23lin,2023-09-25,Linkoping,154000,NA,0,0,0
Influenza B virus,w39y23lul,2023-09-25,Lulea,70000,NA,0,0,0
Influenza B virus,w39y23mal,2023-09-25,Malmo,356000,NA,0,0,0
Influenza B virus,w39y23ohm,2023-09-25,Osthammar,4500,NA,0,0,0
Influenza B virus,w39y23ore,2023-09-25,Orebro,137000,NA,0,0,0
Influenza B virus,w39y23osd,2023-09-25,Ostersund,54000,NA,0,0,0
Influenza B virus,w39y23stb,2023-09-25,Stockholm-Bromma,375000,NA,0,0,0
Influenza B virus,w39y23stg,2023-09-25,Stockholm-Grodinge,345000,NA,0,0,0
Influenza B virus,w39y23sth,2023-09-25,Stockholm-Henriksdal,875000,NA,NA,NA,NA
Influenza B virus,w39y23stk,2023-09-25,Stockholm-Kappala,500000,NA,NA,NA,NA
Influenza B virus,w39y23ume,2023-09-25,Umea,109000,NA,0,0,0
Influenza B virus,w39y23upc,2023-09-25,Uppsala,191000,NA,0,0,0
RSV,w39y23gav,2023-09-25,Gavle,89000,NA,0.8285267005063354,332.2019697479615,0.126353389779216
RSV,w39y23got,2023-09-25,Goteborg,800000,NA,0.7353339043768572,307.3401586733512,0.0633155916159518
RSV,w39y23hel,2023-09-25,Helsingborg,149000,NA,NA,NA,NA
RSV,w39y23jon,2023-09-25,Jonkoping,71000,NA,0.9849235943384094,361.7998910414093,0.134146871784835
RSV,w39y23kal,2023-09-25,Kalmar,66000,NA,0.7413107688845956,142.52261130873686,0.0459124497019241
RSV,w39y23ksd,2023-09-25,Karlstad,70000,NA,0.5617860199971249,200.55760913897356,0.0550928380227562
RSV,w39y23lin,2023-09-25,Linkoping,154000,NA,NA,NA,NA
RSV,w39y23lul,2023-09-25,Lulea,70000,NA,NA,NA,NA
RSV,w39y23mal,2023-09-25,Malmo,356000,NA,0.5053418893096171,120.53113809878904,0.0211056285470446
RSV,w39y23ohm,2023-09-25,Osthammar,4500,NA,NA,NA,NA
RSV,w39y23ore,2023-09-25,Orebro,137000,NA,NA,NA,NA
RSV,w39y23osd,2023-09-25,Ostersund,54000,NA,0.8540186964324101,345.8775720551261,0.105977113850749
RSV,w39y23stb,2023-09-25,Stockholm-Bromma,375000,NA,NA,NA,NA
RSV,w39y23stg,2023-09-25,Stockholm-Grodinge,345000,NA,NA,NA,NA
RSV,w39y23sth,2023-09-25,Stockholm-Henriksdal,875000,NA,0.67222834796807,195.79130797675728,0.0306651491261048
RSV,w39y23stk,2023-09-25,Stockholm-Kappala,500000,NA,1.0805637336132417,267.01162083076645,0.0481725446662648
RSV,w39y23ume,2023-09-25,Umea,109000,NA,0.7992398145029249,245.49127513355896,0.0943531939411426
RSV,w39y23upc,2023-09-25,Uppsala,191000,NA,0.7775364008158345,219.1268554089777,0.0562641903175155
SARS CoV-2,w39y23gav,2023-09-25,Gavle,89000,NA,332500.1312601604,133317608.80920029,4.299946295
SARS CoV-2,w39y23got,2023-09-25,Goteborg,800000,NA,381472.5378443849,159440261.91743907,2.718574467
SARS CoV-2,w39y23hel,2023-09-25,Helsingborg,149000,NA,415546.47912801144,128626974.2541142,3.066077105
SARS CoV-2,w39y23jon,2023-09-25,Jonkoping,71000,NA,298651.27881656145,109705971.87063012,3.632249384
SARS CoV-2,w39y23kal,2023-09-25,Kalmar,66000,NA,525262.9504319532,100985781.485319,2.759305975
SARS CoV-2,w39y23ksd,2023-09-25,Karlstad,70000,NA,358388.6886586497,127944761.85113797,2.530390172
SARS CoV-2,w39y23lin,2023-09-25,Linkoping,154000,NA,475777.32721579017,121502407.30352332,1.93197251
SARS CoV-2,w39y23lul,2023-09-25,Lulea,70000,NA,NA,NA,NA
SARS CoV-2,w39y23mal,2023-09-25,Malmo,356000,NA,492857.5064189447,117553437.43690737,1.502188915
SARS CoV-2,w39y23ohm,2023-09-25,Osthammar,4500,NA,522379.4684425549,140462034.84788698,6.713633393
SARS CoV-2,w39y23ore,2023-09-25,Orebro,137000,NA,339849.1578075189,101681875.75569488,2.718121411
SARS CoV-2,w39y23osd,2023-09-25,Ostersund,54000,NA,408152.0039041982,165301561.58120027,4.69447847
SARS CoV-2,w39y23stb,2023-09-25,Stockholm-Bromma,375000,NA,630138.739663019,168554551.19498163,3.431544827
SARS CoV-2,w39y23stg,2023-09-25,Stockholm-Grodinge,345000,NA,527780.5264715982,135699257.44967145,2.119823273
SARS CoV-2,w39y23sth,2023-09-25,Stockholm-Henriksdal,875000,NA,552884.336103583,161031512.06399786,1.968343449
SARS CoV-2,w39y23stk,2023-09-25,Stockholm-Kappala,500000,NA,560505.9752843105,138503268.51665425,2.40031591
SARS CoV-2,w39y23ume,2023-09-25,Umea,109000,NA,311083.81783016736,95551249.73352297,3.089205439
SARS CoV-2,w39y23upc,2023-09-25,Uppsala,191000,NA,510977.59061504813,144004721.19176343,3.10355401
Influenza A virus,w40y23gav,2023-10-02,Gavle,89000,NA,0,0,0
Influenza A virus,w40y23got,2023-10-02,Goteborg,800000,NA,11484.229014515397,4303829.66547979,0.041804
Influenza A virus,w40y23hel,2023-10-02,Helsingborg,149000,NA,NA,NA,NA
Influenza A virus,w40y23jon,2023-10-02,Jonkoping,71000,NA,0,0,0
Influenza A virus,w40y23kal,2023-10-02,Kalmar,66000,NA,10607.240332507252,2065197.5495866393,0.051566
Influenza A virus,w40y23ksd,2023-10-02,Karlstad,70000,NA,0,0,0
Influenza A virus,w40y23lin,2023-10-02,Linkoping,154000,NA,11835.429352885252,3044472.0674363403,0.090105
Influenza A virus,w40y23lul,2023-10-02,Lulea,70000,NA,0,0,0
Influenza A virus,w40y23mal,2023-10-02,Malmo,356000,NA,17329.21012321496,11244612.912592422,0.164578
Influenza A virus,w40y23ohm,2023-10-02,Osthammar,4500,NA,0,0,0
Influenza A virus,w40y23ore,2023-10-02,Orebro,137000,NA,0,0,0
Influenza A virus,w40y23osd,2023-10-02,Ostersund,54000,NA,12928.360100605903,4855317.460005328,0.14753
Influenza A virus,w40y23stb,2023-10-02,Stockholm-Bromma,375000,NA,0,0,0
Influenza A virus,w40y23stg,2023-10-02,Stockholm-Grodinge,345000,NA,12335.546548412338,3347545.536372628,0.038635
Influenza A virus,w40y23sth,2023-10-02,Stockholm-Henriksdal,875000,NA,9461.857279008542,2777287.6027392913,0.029529
Influenza A virus,w40y23stk,2023-10-02,Stockholm-Kappala,500000,NA,6854.83971845848,1717548.639856957,0.013136
Influenza A virus,w40y23ume,2023-10-02,Umea,109000,NA,0,0,0
Influenza A virus,w40y23upc,2023-10-02,Uppsala,191000,NA,0,0,0
Influenza A virus,w40y23vas,2023-10-02,Vasteras,145000,NA,0,0,0
Influenza B virus,w40y23gav,2023-10-02,Gavle,89000,NA,0,0,0
Influenza B virus,w40y23got,2023-10-02,Goteborg,800000,NA,0,0,0
Influenza B virus,w40y23hel,2023-10-02,Helsingborg,149000,NA,NA,NA,NA
Influenza B virus,w40y23jon,2023-10-02,Jonkoping,71000,NA,0,0,0
Influenza B virus,w40y23kal,2023-10-02,Kalmar,66000,NA,0,0,0
Influenza B virus,w40y23ksd,2023-10-02,Karlstad,70000,NA,0,0,0
Influenza B virus,w40y23lin,2023-10-02,Linkoping,154000,NA,0,0,0
Influenza B virus,w40y23lul,2023-10-02,Lulea,70000,NA,0,0,0
Influenza B virus,w40y23mal,2023-10-02,Malmo,356000,NA,0,0,0
Influenza B virus,w40y23ohm,2023-10-02,Osthammar,4500,NA,0,0,0
Influenza B virus,w40y23ore,2023-10-02,Orebro,137000,NA,0,0,0
Influenza B virus,w40y23osd,2023-10-02,Ostersund,54000,NA,0,0,0
Influenza B virus,w40y23stb,2023-10-02,Stockholm-Bromma,375000,NA,0,0,0
Influenza B virus,w40y23stg,2023-10-02,Stockholm-Grodinge,345000,NA,0,0,0
Influenza B virus,w40y23sth,2023-10-02,Stockholm-Henriksdal,875000,NA,0,0,0
Influenza B virus,w40y23stk,2023-10-02,Stockholm-Kappala,500000,NA,125852.78148603428,31533672.92914075,0.203623
Influenza B virus,w40y23ume,2023-10-02,Umea,109000,NA,0,0,0
Influenza B virus,w40y23upc,2023-10-02,Uppsala,191000,NA,0,0,0
Influenza B virus,w40y23vas,2023-10-02,Vasteras,145000,NA,0,0,0
RSV,w40y23gav,2023-10-02,Gavle,89000,NA,0.3856007982595947,154.2056585579269,0.0612912669513144
RSV,w40y23got,2023-10-02,Goteborg,800000,NA,0.9556533599246216,358.14065316535124,0.0477047490540044
RSV,w40y23hel,2023-10-02,Helsingborg,149000,NA,NA,NA,NA
RSV,w40y23jon,2023-10-02,Jonkoping,71000,NA,1.131176062388327,416.9738014764408,0.144788869691975
RSV,w40y23kal,2023-10-02,Kalmar,66000,NA,0.4972973248346741,96.82228218372065,0.0420411811718551
RSV,w40y23ksd,2023-10-02,Karlstad,70000,NA,NA,NA,NA
RSV,w40y23lin,2023-10-02,Linkoping,154000,NA,NA,NA,NA
RSV,w40y23lul,2023-10-02,Lulea,70000,NA,NA,NA,NA
RSV,w40y23mal,2023-10-02,Malmo,356000,NA,0.3892104057961696,252.55163528013136,0.0314014127233105
RSV,w40y23ohm,2023-10-02,Osthammar,4500,NA,0.43852111847047914,108.2659916934894,0.0462363321656333
RSV,w40y23ore,2023-10-02,Orebro,137000,NA,NA,NA,NA
RSV,w40y23osd,2023-10-02,Ostersund,54000,NA,0.8088042325317423,303.7509228841432,0.0662482488150751
RSV,w40y23stb,2023-10-02,Stockholm-Bromma,375000,NA,NA,NA,NA
RSV,w40y23stg,2023-10-02,Stockholm-Grodinge,345000,NA,1.1362711955243523,308.35436060803465,0.045146562282759
RSV,w40y23sth,2023-10-02,Stockholm-Henriksdal,875000,NA,0.5621700118129608,165.01071178739426,0.0284769753806594
RSV,w40y23stk,2023-10-02,Stockholm-Kappala,500000,NA,1.2330415227852851,308.9508839490811,0.0550670200381326
RSV,w40y23ume,2023-10-02,Umea,109000,NA,0.3555260722892494,104.83126571905024,0.0573184806625866
RSV,w40y23upc,2023-10-02,Uppsala,191000,NA,1.019359365710486,270.9734715980027,0.0415038507080561
RSV,w40y23vas,2023-10-02,Vasteras,145000,NA,NA,NA,NA
SARS CoV-2,w40y23gav,2023-10-02,Gavle,89000,NA,520737.09292748984,208248029.3424182,5.053403759
SARS CoV-2,w40y23got,2023-10-02,Goteborg,800000,NA,392727.65101782215,147178614.49543902,1.555606476
SARS CoV-2,w40y23hel,2023-10-02,Helsingborg,149000,NA,NA,NA,NA
SARS CoV-2,w40y23jon,2023-10-02,Jonkoping,71000,NA,179337.08875036516,66107187.13766981,1.926462157
SARS CoV-2,w40y23kal,2023-10-02,Kalmar,66000,NA,298750.4770376757,58165812.57475958,1.589652632
SARS CoV-2,w40y23ksd,2023-10-02,Karlstad,70000,NA,491522.0624954211,175192506.56086794,4.485266371
SARS CoV-2,w40y23lin,2023-10-02,Linkoping,154000,NA,344019.04866165004,88493315.54339354,2.845579859
SARS CoV-2,w40y23lul,2023-10-02,Lulea,70000,NA,138823.22848511787,20763988.603416916,2.816367159
SARS CoV-2,w40y23mal,2023-10-02,Malmo,356000,NA,336003.89706002746,218026888.28275412,1.738926448
SARS CoV-2,w40y23ohm,2023-10-02,Osthammar,4500,NA,2616073.075101317,645879374.7639029,17.16850932
SARS CoV-2,w40y23ore,2023-10-02,Orebro,137000,NA,301019.3552956892,96282249.26319052,2.302185835
SARS CoV-2,w40y23osd,2023-10-02,Ostersund,54000,NA,578021.6019736024,217079223.85230848,3.59433018
SARS CoV-2,w40y23stb,2023-10-02,Stockholm-Bromma,375000,NA,497944.9741350043,152626109.91206843,1.74216233
SARS CoV-2,w40y23stg,2023-10-02,Stockholm-Grodinge,345000,NA,530169.1617044915,143874079.98672843,1.807904867
SARS CoV-2,w40y23sth,2023-10-02,Stockholm-Henriksdal,875000,NA,557056.4512973026,163509756.12856162,1.869301349
SARS CoV-2,w40y23stk,2023-10-02,Stockholm-Kappala,500000,NA,877936.9129788936,219975872.9159916,3.368015872
SARS CoV-2,w40y23ume,2023-10-02,Umea,109000,NA,421577.951120525,124307480.2661805,3.866931427
SARS CoV-2,w40y23upc,2023-10-02,Uppsala,191000,NA,602220.9767394098,160086731.1622516,2.349900444
SARS CoV-2,w40y23vas,2023-10-02,Vasteras,145000,NA,110023.6581637769,25521694.774749212,0.358074177
SARS CoV-2,w40y23vas,2023-10-02,Vasteras,145000,NA,110023.6581637769,35083130.06110613,0.358074177
Influenza A virus,w41y23gav,2023-10-09,Gavle,89000,NA,0,0,0
Influenza A virus,w41y23got,2023-10-09,Goteborg,800000,NA,6433.955240923462,2369497.036127293,0.020286
Influenza A virus,w41y23hel,2023-10-09,Helsingborg,149000,NA,3013.8759201123826,951636.3786142768,0.007642
Influenza A virus,w41y23jon,2023-10-09,Jonkoping,71000,NA,4907.439503601129,1885424.433510304,0.127184
Influenza A virus,w41y23kal,2023-10-09,Kalmar,66000,NA,0,0,0
Influenza A virus,w41y23ksd,2023-10-09,Karlstad,70000,NA,0,0,0
Influenza A virus,w41y23lin,2023-10-09,Linkoping,154000,NA,0,0,0
Influenza A virus,w41y23lul,2023-10-09,Lulea,70000,NA,0,0,0
Influenza A virus,w41y23mal,2023-10-09,Malmo,356000,NA,2977.4232076784447,720143.3294863834,0.007375
Influenza A virus,w41y23ohm,2023-10-09,Osthammar,4500,NA,0,0,0
Influenza A virus,w41y23ore,2023-10-09,Orebro,137000,NA,0,0,0
Influenza A virus,w41y23osd,2023-10-09,Ostersund,54000,NA,28960.299360256664,11391587.38354096,0.122769
Influenza A virus,w41y23stb,2023-10-09,Stockholm-Bromma,375000,NA,51550.07323093542,14093102.687027998,0.113339
Influenza A virus,w41y23stg,2023-10-09,Stockholm-Grodinge,345000,NA,6819.188763555233,81000.10305231693,0.015758
Influenza A virus,w41y23sth,2023-10-09,Stockholm-Henriksdal,875000,NA,3847.65888896196,1167586.3811599514,0.009647
Influenza A virus,w41y23stk,2023-10-09,Stockholm-Kappala,500000,NA,5116.35510771681,1485298.353190621,0.02137
Influenza A virus,w41y23ume,2023-10-09,Umea,109000,NA,5054.152744683592,1643758.8513672785,0.018482
Influenza A virus,w41y23upc,2023-10-09,Uppsala,191000,NA,3116.467107140418,819957.1808121855,0.009503
Influenza A virus,w41y23vas,2023-10-09,Vasteras,145000,NA,3949.06693113418,1045168.2244772778,0.008418
Influenza B virus,w41y23gav,2023-10-09,Gavle,89000,NA,64520.88842570865,25315386.784558944,0.136244
Influenza B virus,w41y23got,2023-10-09,Goteborg,800000,NA,38839.93317627946,14303970.5901602,0.060569
Influenza B virus,w41y23hel,2023-10-09,Helsingborg,149000,NA,0,0,0
Influenza B virus,w41y23jon,2023-10-09,Jonkoping,71000,NA,20481.13713775842,7868795.1949827345,0.256588
Influenza B virus,w41y23kal,2023-10-09,Kalmar,66000,NA,0,0,0
Influenza B virus,w41y23ksd,2023-10-09,Karlstad,70000,NA,0,0,0
Influenza B virus,w41y23lin,2023-10-09,Linkoping,154000,NA,0,0,0
Influenza B virus,w41y23lul,2023-10-09,Lulea,70000,NA,0,0,0
Influenza B virus,w41y23mal,2023-10-09,Malmo,356000,NA,0,0,0
Influenza B virus,w41y23ohm,2023-10-09,Osthammar,4500,NA,0,0,0
Influenza B virus,w41y23ore,2023-10-09,Orebro,137000,NA,0,0,0
Influenza B virus,w41y23osd,2023-10-09,Ostersund,54000,NA,0,0,0
Influenza B virus,w41y23stb,2023-10-09,Stockholm-Bromma,375000,NA,0,0,0
Influenza B virus,w41y23stg,2023-10-09,Stockholm-Grodinge,345000,NA,0,0,0
Influenza B virus,w41y23sth,2023-10-09,Stockholm-Henriksdal,875000,NA,0,0,0
Influenza B virus,w41y23stk,2023-10-09,Stockholm-Kappala,500000,NA,0,0,0
Influenza B virus,w41y23ume,2023-10-09,Umea,109000,NA,0,0,0
Influenza B virus,w41y23upc,2023-10-09,Uppsala,191000,NA,0,0,0
Influenza B virus,w41y23vas,2023-10-09,Vasteras,145000,NA,0,0,0
RSV,w41y23gav,2023-10-09,Gavle,89000,NA,0.15236084091110202,59.78023106309756,0.0231442918641113
RSV,w41y23got,2023-10-09,Goteborg,800000,NA,0.26393538020861046,97.20212182322705,0.0254277746427897
RSV,w41y23hel,2023-10-09,Helsingborg,149000,NA,0.23944983120050228,75.60668596302034,0.0186838165941747
RSV,w41y23jon,2023-10-09,Jonkoping,71000,NA,0.3490115648119436,134.08926006958026,0.12784801971094
RSV,w41y23kal,2023-10-09,Kalmar,66000,NA,2.3573445794373806,472.0046760191665,0.23310937283367
RSV,w41y23ksd,2023-10-09,Karlstad,70000,NA,NA,NA,NA
RSV,w41y23lin,2023-10-09,Linkoping,154000,NA,NA,NA,NA
RSV,w41y23lul,2023-10-09,Lulea,70000,NA,NA,NA,NA
RSV,w41y23mal,2023-10-09,Malmo,356000,NA,NA,NA,NA
RSV,w41y23ohm,2023-10-09,Osthammar,4500,NA,0.1475534652432893,36.78999733399346,0.0190281022482304
RSV,w41y23ore,2023-10-09,Orebro,137000,NA,NA,NA,NA
RSV,w41y23osd,2023-10-09,Ostersund,54000,NA,NA,NA,NA
RSV,w41y23stb,2023-10-09,Stockholm-Bromma,375000,NA,2.7001277397518946,738.1789223449712,0.165272396549935
RSV,w41y23stg,2023-10-09,Stockholm-Grodinge,345000,NA,0.23700326435483057,2.815186600945205,0.0170786904479833
RSV,w41y23sth,2023-10-09,Stockholm-Henriksdal,875000,NA,0.6283999369427865,190.6902949221972,0.0270903545232286
RSV,w41y23stk,2023-10-09,Stockholm-Kappala,500000,NA,0.27015222000437306,78.4262700761495,0.0165741969506043
RSV,w41y23ume,2023-10-09,Umea,109000,NA,0.22645121181365027,73.64858219076974,0.0270323048294083
RSV,w41y23upc,2023-10-09,Uppsala,191000,NA,0.0309375772079081,8.139822342560242,0.0046664307193697
RSV,w41y23vas,2023-10-09,Vasteras,145000,NA,NA,NA,NA
SARS CoV-2,w41y23gav,2023-10-09,Gavle,89000,NA,469762.0376164566,184315621.95018727,3.951330549
SARS CoV-2,w41y23got,2023-10-09,Goteborg,800000,NA,356884.63322036655,131433472.7223966,2.251828761
SARS CoV-2,w41y23hel,2023-10-09,Helsingborg,149000,NA,501736.0556486393,158424001.4100774,2.524747267
SARS CoV-2,w41y23jon,2023-10-09,Jonkoping,71000,NA,391884.2476838968,150560824.06086388,10.15179629
SARS CoV-2,w41y23kal,2023-10-09,Kalmar,66000,NA,575708.0170245018,115272446.13604228,7.871318596
SARS CoV-2,w41y23ksd,2023-10-09,Karlstad,70000,NA,561382.7696570589,176274189.6723165,3.413738182
SARS CoV-2,w41y23lin,2023-10-09,Linkoping,154000,NA,465360.09849184274,130454940.33760612,13.12029218
SARS CoV-2,w41y23lul,2023-10-09,Lulea,70000,NA,104909.53685815416,36253738.52283927,2.974127476
SARS CoV-2,w41y23mal,2023-10-09,Malmo,356000,NA,536039.961760017,129650901.42512994,2.606674481
SARS CoV-2,w41y23ohm,2023-10-09,Osthammar,4500,NA,1111276.0735430743,277078167.6700733,7.633009797
SARS CoV-2,w41y23ore,2023-10-09,Orebro,137000,NA,316784.5038476618,91058202.63883884,5.763496768
SARS CoV-2,w41y23osd,2023-10-09,Ostersund,54000,NA,643606.2751202934,253163720.18203983,16.43693952
SARS CoV-2,w41y23stb,2023-10-09,Stockholm-Bromma,375000,NA,378291.62150219554,103419885.43041356,3.215430526
SARS CoV-2,w41y23stg,2023-10-09,Stockholm-Grodinge,345000,NA,580972.1884035518,6900939.211819581,2.696681746
SARS CoV-2,w41y23sth,2023-10-09,Stockholm-Henriksdal,875000,NA,783509.0960736165,237758745.38018152,2.879642705
SARS CoV-2,w41y23stk,2023-10-09,Stockholm-Kappala,500000,NA,742643.8100321391,215592468.6275701,3.102317067
SARS CoV-2,w41y23ume,2023-10-09,Umea,109000,NA,565744.0269207987,183996566.5535992,4.276730909
SARS CoV-2,w41y23upc,2023-10-09,Uppsala,191000,NA,501795.2083008095,132024683.7839821,2.993517429
SARS CoV-2,w41y23vas,2023-10-09,Vasteras,145000,NA,262503.76381862955,69474789.24347399,2.245778505
Influenza A virus,w42y23gav,2023-10-16,Gavle,89000,NA,0,0,0
Influenza A virus,w42y23got,2023-10-16,Goteborg,800000,NA,0,0,0
Influenza A virus,w42y23hel,2023-10-16,Helsingborg,149000,NA,NA,NA,NA
Influenza A virus,w42y23jon,2023-10-16,Jonkoping,71000,NA,0,0,0
Influenza A virus,w42y23kal,2023-10-16,Kalmar,66000,NA,13867.006777357776,2918374.608143932,0.088632
Influenza A virus,w42y23ksd,2023-10-16,Karlstad,70000,NA,20427.892551492467,6277199.554037185,0.087772
Influenza A virus,w42y23lin,2023-10-16,Linkoping,154000,NA,0,0,0
Influenza A virus,w42y23lul,2023-10-16,Lulea,70000,NA,0,0,0
Influenza A virus,w42y23mal,2023-10-16,Malmo,356000,NA,9832.945945979767,2670501.0640085787,0.044561
Influenza A virus,w42y23ohm,2023-10-16,Osthammar,4500,NA,0,0,0
Influenza A virus,w42y23ore,2023-10-16,Orebro,137000,NA,0,0,0
Influenza A virus,w42y23osd,2023-10-16,Ostersund,54000,NA,23928.780025497792,13046502.620568627,0.819482
Influenza A virus,w42y23stb,2023-10-16,Stockholm-Bromma,375000,NA,0,0,0
Influenza A virus,w42y23stg,2023-10-16,Stockholm-Grodinge,345000,NA,0,0,0
Influenza A virus,w42y23sth,2023-10-16,Stockholm-Henriksdal,875000,NA,0,0,0
Influenza A virus,w42y23stk,2023-10-16,Stockholm-Kappala,500000,NA,26404.988096524274,7254823.289496237,0.076941
Influenza A virus,w42y23ume,2023-10-16,Umea,109000,NA,0,0,0
Influenza A virus,w42y23upc,2023-10-16,Uppsala,191000,NA,1287.2090288986544,360735.2758631323,0.007919
Influenza A virus,w42y23vas,2023-10-16,Vasteras,145000,NA,0,0,0
Influenza B virus,w42y23gav,2023-10-16,Gavle,89000,NA,0,0,0
Influenza B virus,w42y23got,2023-10-16,Goteborg,800000,NA,0,0,0
Influenza B virus,w42y23hel,2023-10-16,Helsingborg,149000,NA,NA,NA,NA
Influenza B virus,w42y23jon,2023-10-16,Jonkoping,71000,NA,0,0,0
Influenza B virus,w42y23kal,2023-10-16,Kalmar,66000,NA,NA,NA,0.088632
Influenza B virus,w42y23ksd,2023-10-16,Karlstad,70000,NA,NA,NA,0.087772
Influenza B virus,w42y23lin,2023-10-16,Linkoping,154000,NA,0,0,0
Influenza B virus,w42y23lul,2023-10-16,Lulea,70000,NA,0,0,0
Influenza B virus,w42y23mal,2023-10-16,Malmo,356000,NA,14488.650559901653,3934930.2791687953,0.044561
Influenza B virus,w42y23ohm,2023-10-16,Osthammar,4500,NA,0,0,0
Influenza B virus,w42y23ore,2023-10-16,Orebro,137000,NA,0,0,0
Influenza B virus,w42y23osd,2023-10-16,Ostersund,54000,NA,NA,NA,0.819482
Influenza B virus,w42y23stb,2023-10-16,Stockholm-Bromma,375000,NA,0,0,0
Influenza B virus,w42y23stg,2023-10-16,Stockholm-Grodinge,345000,NA,0,0,0
Influenza B virus,w42y23sth,2023-10-16,Stockholm-Henriksdal,875000,NA,0,0,0
Influenza B virus,w42y23stk,2023-10-16,Stockholm-Kappala,500000,NA,200186.998644071,55001778.25145579,0.076941
Influenza B virus,w42y23ume,2023-10-16,Umea,109000,NA,0,0,0
Influenza B virus,w42y23upc,2023-10-16,Uppsala,191000,NA,NA,NA,0.007919
Influenza B virus,w42y23vas,2023-10-16,Vasteras,145000,NA,0,0,0
RSV,w42y23gav,2023-10-16,Gavle,89000,NA,0.4755017614176354,190.28618802978093,0.0359324622479792
